name,comment
"@LinhLê-c4m
1 tháng trước","Cắt đoạn nào ra cũng thấy hay ý. Hustlang Robber, Nhâm Phương Nam, Mason Nguyễn, Jaysonlei, Lamoon, Khoi Vu quá giỏi"
"@duyenls
6 ngày trước",Cuối tuần lên 9M được không mọi người ơi. Cố lên đừng bỏ cuộc
"@quanman-v7k
1 tháng trước","thật sự mn phải ồn thêm về lyrics của bài nha,từ lần đầu nghe mình đã bị ấn tượng và gần như bật khóc lun á,nhất là phần rap của Mason Nguyễn và anh Nhâm Phương Nam ,câu thứ cản chân chính là suy nghĩ việc lên đường chính là giải pháp nó thật sự rất chạm lunnn,với 1 đứa luôn không dám làm vì những suy nghĩ mình chả làm đc, mình sợ hay gia đình sẽ ra sao nếu mình đi như mình thì có lẽ giải pháp chính là phải dám thử,cho phép bản thân được 1 lần lênh đênh trên biển để biết rằng thế giới ngoài kia rộng lớn nhường nào và cứ đii thôi,bình minh vẫn sẽ đến và 1 lúc nào đó mình sẽ nhận ra rằng tất cả những điều từng làm ta sợ đã bị cơn sóng kia cuốn đi từ lúc nào k hay. nói chung là phải cho Sớm Muộn thì lên q1 nha mấy mom"
"@MaiPhuong-xn9up
1 tháng trước (đã chỉnh sửa)",Có thể là replay x 1000 lần. Thuyền trưởng Robber và team mãi đỉnh. K thất vọng khi thích thuyền trưởng và team từ lúc đầu. Chúc mừng các anh có hit lớn trong chtrinh. Xứng đáng với nỗ lực của mn ️️️
"@hoanhhh
1 tháng trước","HUSTLANG Robber, Nhâm Phương Nam, Mason Nguyễn, KHOI VU, Jaysonlei, Lamoon! Sớm muộn thì xứng đáng lên top 1, 1 bài hát quá đỉnh, quá nhiều ý nghĩa, mỗi người đều có 1 spotlight riêng, verse của KHOI VU quá peak có thể là hay nhất từ đầu chương trình đến giờ !!"
"@Xuyến-z9t
1 tháng trước","Quyết lấy Best Hit cho bài này nhé mn, Muốn Khôi Vũ, Jaysonlei, anh Nam có được thành quả xứng đáng, 3 người này bị loại mà tui tiếc lắm í"
"@vanhhhh3587
3 tuần trước (đã chỉnh sửa)",Bài này có khi là bài hát nhiều fan nhất chương trình =)))
"@ttwuei.i
1 tháng trước","Hustlang Robber dẫn dắt team đỉnh quá. Ai cũng có spotlight riêng lunn. Khôi Vũ bài này rất sáng!! Nhâm Phương Nam rap bất ngờ nha. Mason Nguyễn đi flow mướt mườn mượt. Lamoon nhí nhảnh đáng iuuu. Jaysonlei thì còn gì để nói nữa k ạ, quá tuyệt vời rồiii"
"@quyenpham9978
1 tháng trước","SỚM MUỘN THÌ-HUSTLANG Robber, Nhâm Phương Nam, Mason Nguyễn, KHOI VU, Jaysonlei, Lamoon top1 lòng tuii"
"@dorymyname
1 tháng trước",có ai còn nghe không ạa. 1 giờ 30 phút sáng ngày 10/11
"@lyly7921
7 ngày trước","Sớm muộn thì quá hay luôn, ngày nào cũng nghe không chán"
"@ngatruong1212
1 tháng trước","đoạn Robber rap bị nổi da gà luôn ý, nghe lần đầu là mình đã biết là ổng muốn rap kiểu giống hơi khóc như vậy giống như những người dân biển đang gặp khó khăn ở ngoài khơi xa. Dị mà mấy cha nội kia hay chê quá trời. Đối dới tui, đoạn rap của ổng siêu siêu sâu sắc từ lyrics, cách nhấn nhá và cho vào đó rất nhiều cảm xúc như thật sự đang ở ngoài biển cả. Sau đó đoạn ổng Jaysonlei tiếp nối siêu cảm động lun á. Thật sự đối với mình, những người dân con biển là những con người tuyệt vời, chịu thương chịu khó, mỗi lần ra khơi là một lần tung đồng xu 50/50 cho số phận. Quá quá đã cho một bài hát với câu chuyện rõ ràng, cảm xúc như vậy <3"
"@thaopham25
1 tháng trước (đã chỉnh sửa)","Bài này là bài thành công nhất ls3 luôn í. Lúc đầu thì mình k kì vọng vào team lắm nhưng khi nghe xong bài này mình thật sự bất ngờ luôn á, nghe hoài k chán. Ấn tượng nhất là KHOIVU và Jaysonlei cất giọng lên đúng đỉnh khách mời Lamoon cất giọng catchy thiệt sự, Hustlang Robber và Nhâm Phương Nam, Mason Nguyen quá tuyệt vời luonn. Mãi yêu team SỚM MUỘN THÌ, đẩy lên quận 1 nào tất cả mọi người ơiii"
"@nguyenminhngocHMU
1 tháng trước","Ồn ào hơn nữa về con mã này. Tôi muốn nhìn thấy Vũ nhiều nhất có thể ở tất cả các đêm concert mùa 2. Hát, nhảy, chơi guitar, chơi trống, hát demo.. để nhỏ được làm hết đi ;(("
"@huyngo6772
3 ngày trước",Lên tiếp nào cả nhà ơiii
"@DIDI-rz3kx
1 tháng trước","HUSTLANG Robber, thuyền trưởng giỏi nhất, rất bất ngờ về ý tưởng và thông điệp của anh thông qua bài hát này. Cảm ơn anh rất nhiều, team này đỉnh nhất lòng em ở ls3."
"@nhi6557
1 tháng trước","Sớm Muộn Thì thật sự là một bản nhạc cực kỳ ấn tượng, từ giai điệu, ca từ đến cách phối hợp giữa các thành viên đều khiến người nghe bị cuốn vào ngay từ những giây đầu tiên. Beat bắt tai, melody vừa hiện đại vừa mang chút chill, tạo nên cảm giác vừa năng động vừa sâu lắng. Robber mở đầu cực ngầu với flow rap mượt mà; Nhâm Phương Nam mang đến giọng hát ấm áp, truyền cảm; Mason Nguyễn góp phần làm bài hát thêm trẻ trung, tươi mới; KHOI VU và Jaysonlei lại mang đến màu sắc riêng, vibe rất cuốn và đầy cảm xúc; cuối cùng Lamoon khép lại nhẹ nhàng nhưng đầy dư âm. Tất cả hòa quyện tạo nên một tổng thể hoàn hảo, đúng chất HUSTLANG: sáng tạo, năng lượng và cá tính. Một bài hát đáng để replay mãi không chánnnnn luon a"
"@ngantran2905
1 tháng trước","Sau 1 tuần chờ đợi thì Sớm Muộn Thì đã không làm tôi hụt hẫng. Một bài hát quá hay, quá sung, quá cháy. Chúc mừng các anh trai HUSTLANG Robber, Jaysonlei, Nhâm Phương Nam, Mason Nguyễn, KHOI VU và em xinh Lamoon đã hoàn thành xuất sắc bài hát này."
"@khanhlinhnguyen-w7m9p
9 ngày trước",lên nào các thuyền viên
"@hiẽninhgai-l9j
1 tháng trước","nói tht thì t thấy bài này rất ý ngĩa á họ nói về cxuc của những ng ngư dân và ẩn trong những cxuc ấy cx có sự sợ hãi k thể về nhà an toàn thêm cả đoạn của lamoon cx cho ta thấy đc sự mong móng của ng thân gđ dành cho họ . lyrics đỉnh nha , câu nào cx ý nghĩa hết á ."
"@myanhhoangnguyen661
1 tháng trước",Đã có thêm nhiều người yêu thương Vũ rồi <3. Vũ không còn cô đơn nữa rồi nha. Tự tin lên cậu ơi ^^ 1:13
"@mesoccon5910
1 tháng trước","Mason Nguyễn suất sắc, nhảy tốt, đều, đẹp nha. Trình diễn cũng cuốn nữa."
"@VyNguyen-u1x7e
2 tuần trước",Sớm muộn thì Việt Nam cũng vô địch
"@LyNguyen-jb4gs
14 giờ trước",sắp 10M rồiiii
"@ýnguyễn-p1c
3 ngày trước",không chỉ là best hit bé Sớm còn chuẩn bị là bài có nhiều view nhất atsh mùa 2
"@VyNguyen-u1x7e
5 ngày trước",Cho len like chân 80 luôn hôm nay gắng lên 9. Luôn các bạn oi
"@hungchoia3143
8 ngày trước","Best Fanchant ở concert, quá đỉnhhhh"
"@hanlyn3623
3 tuần trước","best hit đây rồiiiiiiiiiiiiiiiiiiii, zui qáaaaaaa"
"@HarleyM_
9 ngày trước",ngày nào cũng nghe chục lần haha
"@ThuanDinh-fz6vk
2 tuần trước",zoro đẹp trai thí:))))
"@LinhPhạm-y3b6d
1 tháng trước","hôm nay cóa lên dc 150-200k viu hong zạ!!! cố lên cả nhà ơi, bài hay như này k lên thì phí lớmmm HUSTLANG Robber, Nhâm Phương Nam, Mason Nguyễn, KHOI VU, Jaysonlei, Lamoon iu iu love love"
"@ĐaVin277
1 tháng trước",Giờ mình mới để ý chi tiết này.Từ Live 1 đến giờ có rất nhiều bài hát lượt nghe nhiều hơn SMT nhưng về lượt like thì SMT chỉ thua bài NNAXĐCĐ mà thôi có nghĩa rất nhiều Nonfan họ nghe bài này và Replay lại cũng nhiều. Các anh không phải có lượng fan quá hùng hậu như những tiền bối đi trước. Nhưng thấy được bài hát Viral nhiều như vậy chắc chắn rất hạnh phúc.Bài này xứng đáng là BEST HIT năm nay nhaaa
"@Trắngchui
1 tháng trước",Robber thật sự dẫn dắt quá tốt luôn. Mỗi thành viên được thể hiện màu sắc của mình. Lần này Phương Nam làm mình bất ngờ huhu. Lamoon thì mặc áo lông =)))
"@tchii_07
1 tháng trước","Đoàn thuyền Sớm Muộn Thì quá tuyệt vời, ai cũng có spotlight riêng của bản thân, tự hào Robber, Mason Nguyễn, Nhâm Phương Nam, Khoi Vu, Jaysonlei và em xinh Lamoon 🫶"
"@yangxinyan99
1 tháng trước","Bài này nhất định phải viral Khoi Vu, Robber, Mason Nguyen, Jaysonlei, Nham Phuong Nam xứng đáng"
"@Lucasta2112
1 tháng trước","Bài này dính cứng ngắc khi mới vào luôn. Đây là bài mà tui không kỳ vọng nhiều, mà bây giờ nó trở thành niềm hy vọng nhất của tui luôn á. Đội trưởng Robber quá giỏiiii, yêu team Sớm muộn thì"
"@567edcvf
5 ngày trước",Co lên cho sớm lên 9 nút don giao thừa kết thuc cuoi năm ruc rỡ
"@NgocTrinh-t1q
1 tháng trước (đã chỉnh sửa)","Bài này hay quá luôn á,giọng rap của Nhâm Phương Nam cực hay,còn KHOI VU siêu giỏi,HUSTLANG Robber ,MASON Nguyễn,Jaysonlei thì hát hay, đoạn của LAMOON cũng hay nữa ,,bài này cực hay"
"@yuniu_yun
1 tháng trước","nghiện giọng Khôi Vũ, đặc biệt là ở bài này, tiếc là anh bị loại rùi, mong anh sẽ thật thành công trong sự nghiệp của mình, mong anh sẽ thật toả sáng ở trong tương lai nhé ><"
"@codongcuaai
1 tháng trước","SỚM MUỘN THÌ của thuyền trưởng HUSTLANG Robber và các đồng đội Nhâm Phương Nam, Mason Nguyễn, KHOI VU, Jaysonlei, Lamoon siuuu dínhhhhh luôn. Quá hayyy"
"@wonjin0810
4 ngày trước",best hit của chúng toiiii
"@VyNguyen-u1x7e
2 ngày trước","Chẳng gì mong cầu , chỉ cần muốn là được"
"@jaysonleidethuong
12 ngày trước",Lên nóc nhà là bắt con gà
"@567edcvf
4 ngày trước",Cuối tuần lên 10thoi
"@VuLe-je2ey
5 ngày trước","Phải đi concert để nghe bài này nha mn, bản ở concert hay lắm"
"@VuLe-je2ey
4 ngày trước",Bài này nghe ở concert hay cực
"@huyngo6772
6 ngày trước",Lênnn nàooo
"@DuyenNguyen-ns1eb
12 ngày trước",Thuyền viên nhà mình đỉnh quáa
"@jessivn156
15 giờ trước","sớm muộn thì cũng phải 10M thui, cố lên cả nhà ơi cùng nhau vượt NNAXĐCĐ nào"
"@DIDI-rz3kx
3 ngày trước","Sắp 10tr rồi, sướng quá cả nhà ơi"
"@memelil4984
11 ngày trước","Hôm qua team này hát chay để rehearsal nghe đúng đỉnh, hẹn gặp tại concert"
"@duyenls
7 ngày trước",tiếp tục giữ chuỗi cho Sớm muộn thì lên 10M nào mọi người ơi fanchant Best Hit hôm T7 quá tuyệt vời
"@huyngo6772
7 ngày trước",Lên 8m7 nào cả nhà ơiii
"@hongsamnguyen3935
9 ngày trước",Yêu nhóc Jaysonlei quá
"@huyngo6772
7 ngày trước",Lên tiếp nào cả nhà
"@jaysonleidethuong
2 tuần trước",T3 đc 8M chắc luôn
"@hello_YangJoosi
2 ngày trước",mng cmt nhiệt tình hơn để đẩy tt cho em sớm đi ạ
"@567edcvf
5 ngày trước",Tui du từ q1 lần đầu den giờ nên cố gắng cho sớm đạt cột mốc năm mới
"@ireneofficial2013
6 ngày trước",giọng KhoiVu t nghe ra giọng RhyDer=]
"@nghiahiep456
1 giờ trước","Hôm nay lên tiếp 9.7M nào, cố gắng đạt mốc 10M nhanh nhất nào."
"@Ptnh26
3 tuần trước","The Best Hit rồiii cả team mình giỏi quá, chúc mừng team 100k lộn xộn và chúc mừng bài Sớm Muộn Thì đã đạt 1 tỷ 8 lượt nghe trên mọi nền tảng ạaa"
"@VyNguyen-u1x7e
7 ngày trước",Cuối năm cho tròn 9 lấy hên mọi người ơi
"@duyenls
11 ngày trước",mai ở concert mọi người nhớ hát Sớm muộn thì thật to nhé
"@nghiahiep456
3 tuần trước","Chúc mừng chúc mừng, Sớm Muộn Thì được 6M viu rồi."
"@nghiahiep456
2 tuần trước","Ai yo, mai thi rồi tối nay thức ôn bài, hic hic"
"@hungchoia3143
3 tuần trước","Mãi iu team 100k lộn xộn, chờ vlog Vũng Tàu nhá"
"@duyenls
13 ngày trước","còn ai đang nghe không mọi người ơi, nay lên chậm quá"
"@huyngo6772
9 ngày trước",Lên tiếp nào cả nhà ơiii
"@bobbidiscoveries2544
5 ngày trước",Ai ở Hải Phòng ko tôi là dopami
"@mochidau5723
3 tuần trước",Cố mai lên 6 triệu thôi mọi người ơi
"@坂本ユウ-h8q
3 tuần trước",BÀI NÀY NHẤT ĐỊNH PHẢI ĐẠT GIẢI THE BEST HIT NHA TRỜI !!!!!
"@ýnguyễn-p1c
3 tuần trước",đến bây h vẫn không bài nào xứng đáng BEST HIT bằng bài này
"@HàVũThịNgọc-y1g
3 tuần trước",nhận giải best hit xong view tăng mạnh v:)))
"@HỌCXÍUVỚIVÂN
2 tuần trước","Tự nhiên nghe cảm động quá, k hiểu sao"
"@thuphuongg-06
6 ngày trước",có ai h vẫn ngồi nghe ko
"@duyenls
12 ngày trước",Hôm nay mà lên 8M thì quá tuyệt vời :)))
"@tuannguyenvan-df7ql
3 tuần trước",hợp nghe trước khi đi thi vaizzz
"@aimaohipd4
3 tuần trước",Team 100k lộn xộn mãi đỉnh
"@ýnguyễn-p1c
4 ngày trước",Chúc mừng năm mới các thuyền viên ah
"@567edcvf
5 ngày trước",Sớm Chúc mừng năm mới an khang thịnh vượng
"@ýnguyễn-p1c
13 ngày trước",chắc các thuyền viên bận thi cuối kì
"@lollipopbang1990
3 tuần trước",Mỗi một like mình sẽ vào nghe lại 1 lần
"@rkhpg
3 tuần trước",cái team 100k lộn xộn nhưng mà làm nhạc thì 100/100 điểmm
"@QuangViet203
3 ngày trước",Cho e nó vượt Người như a xứng đáng cô đơn đi
"@nguyenminhngocHMU
13 ngày trước","Vừa donate Làn sóng Xanh, vừa stream cho bé Sớm lên 8 tháng tuổi. Chạy deadline hơn cả sếp dí nữa"
"@ýnguyễn-p1c
12 ngày trước","lên nhanh nào , đêm noel cho bé lên 8M nào"
"@baongoc1601nguyenhoang
5 ngày trước",mê ver của Khoi Vu qá<33
"@FayeNguyen-o1q
2 tuần trước","ngoại lệ của t, bài duy nhất ko có bias nhưng vẫn bế. mnf đến tết là bá nhất mảng yt mùa này"
"@HanTran-c4t
4 ngày trước",sớm muộn thì chúng ta sẽ về bên nhauuuuu
"@567edcvf
11 ngày trước (đã chỉnh sửa)","Minh uoc neu 12h dem mà 8t1 thi uoc nguyen mình cầu se thành hien thực ,đứng 12h luôn huhu"
"@567edcvf
7 ngày trước",Tiến thêm cột mốc mới nao mọi người ơi cuoi nam cho len 9 nào
"@huyngo6772
2 ngày trước",Lên nào cả nhà
"@NhungTran-gc6dt
2 tuần trước","Trời ơi..con nhỏ Sớm Muộn Thì quá đỉnh, nhận giải xong v.i.e.w tăng mạnh quá..quá đã"
"@NhungTran-gc6dt
21 giờ trước","9/1/26 sẽ tròn 2 tháng ra mắt Sớm Muộn Thì..10M là cột mốc đẹp, cố lên cả nhà"
"@DuyenNguyen-ns1eb
8 ngày trước",10M trước Day2 thôi các đoàn viên ơiii!
"@VyNguyen-u1x7e
2 ngày trước",Chúng mình vẫn bên nhau
"@567edcvf
6 ngày trước","Cuoi nam rồi chạy nhanh thoi sắp về đích rồi ,co lên co lên"
"@ýnguyễn-p1c
3 ngày trước",nay lên chậm dữ
"@duyenls
12 ngày trước","baby hỏi khi nào về, anh tung lên đồng xu ú ú"
"@VyLýHuỳnhKhánh
4 ngày trước",nghe khúc của lamoon đi có tiếng thì thầm bên tay đã lắm
"@huyngo6772
2 ngày trước",Lên 9m3 nào cả nhà ơiii
"@hongngango579
6 ngày trước",10M trước concert luôn
"@Jinvu-p4n
11 ngày trước","Thuộc cả bài rồi, tự tin rap song ca cùng Năm Nền"
"@nguyenminhngocHMU
2 tuần trước",Con thuyền này thực sự là mạnh như vũ bão. Đích đến gần nhất của nó ắt hẳn là dẫn đầu tất cả các video performance của mùa 2 đúng kooooo
"@TrâmThùy-n1f
2 tuần trước",Còn cỡ 19 ngày nữa là được 2 tháng cho lên 10m luôn được k mn
"@NgoBinh-p4d
12 ngày trước",hay vcll =)
"@PhạmHằngĐỗ
2 tuần trước",Nghiện line của Khôi Vũ với Jaysonlei quáaaaa!!!!!
"@user-me7ke5ps7m
2 tuần trước",mn đi bão ghép suộc với SMT nha để đẩy lên t r e n d lần nữaaaaaaaaaaa VN vô địchhhh
"@ýnguyễn-p1c
11 ngày trước",gần được r mọi ng ơi
"@HueNguyen-ij3om
2 tuần trước","bài này nó hay thật sự ,ngày naò cũng nghe"
"@mahy-x5o
5 ngày trước",Nghe dính thật sự
"@PhươnganhNguyễn-dh
3 tuần trước",Đỉnh v sắp 6 m rồi
"@UIA-l2q6j
2 tuần trước","Còn ai ở đây bế pé Sớm hông, lên 8tr v i e w trước thềm concert nào mn oiiii"
"@hungchoia3143
3 tuần trước",Bé Sớm sắp lên 6M rùii
"@567edcvf
5 ngày trước",Tới luôn di mọi người ơi
"@duyenls
4 ngày trước",tuần tới 10M luôn nhé cả nhà ơi
"@VyNguyen-u1x7e
6 ngày trước","Có lên tới nay lên 88 đi mọi người ơi ,"
"@hello_YangJoosi
9 ngày trước",hú lên 8m4 nào
"@maitranjezebel1207
2 tuần trước",ỏoo giọng khôi vũuuu ấm quáaaa hayyyyy quáaaaa điii
"@Tieu26
2 tuần trước","chúc mừng bé Sớm 7M views, thẳng tiến 8M đến concert nàooo"
"@VyNguyen-u1x7e
7 ngày trước","Chào buổi sớm gần cuối năm ,có lên sớm đến mức tiêu nhé"
"@diemnguyen3900
11 ngày trước",chời ơi nó hay mệt mỏi. nghe lần đầu cái ngấm ngáp luôn. á á á á á
"@luado8388
2 tuần trước",bài này đc best hit nek
"@NVCShort
3 tuần trước","Đây là gì ạ, đây là best hit :v"
"@Taycothehaisaotroi
3 tuần trước","Yêu Sớm Muộn Thì, yêu team 100k lộn xộn nhiều lắm."
"@huyngo6772
2 tuần trước",Lên 6m8 nào cả nhà ơiii
"@nghiahiep456
2 tuần trước","A, đã 6.8M rồi à, lên tiếp 6.9M nào mn."
"@TrangNguyễn-e4n7q
3 tuần trước","Team 100k quá mạnh, chúc con thuyền đi tới bến Best hit nha"
"@jessivn156
3 tuần trước","ayo Robber anh tới rồi nà, máy nói Đà Nẵng kkk anh em còn nghe Sớm muộn thì thoại lên cho vui nhà vui cửa nè"
"@ohuyen7596
2 tuần trước","Rất thích bài sớm muộn thì của team ạ, chúc a vũ thành công trên đoạn đường sắp tới, a đã làm rất tốt ạ Cầu mong là anh Khoi Vu đọc bình luận em nhé!"
"@PhuongNguyen-g8v1v
3 tuần trước",Best hit đây ròiiiii
"@_-NguyenLeThucTrinh
3 tuần trước",Sớm Muộn Thì best hit cho tôi
"@kayalvin2645
3 tuần trước",cho Ẻm lên 6M sớm nha ẻm quá xứng đáng
"@Trang-n2f
3 tuần trước",BEST HIT R!!!! Cập bến r các thuyền viên ơi T^T làm đc r team 100k lộn xộn ơi
"@nghiahiep456
2 tuần trước","7M thẳng tiến vào tối nay mọi người ơi, cột mốc lớn á"
"@krista4231
3 tuần trước",Làm ơn đạt giải Best Hit đi mò
"@thythyaudio-jam
3 tuần trước",Lên tiếp thôi sắp 6m r
"@VyNguyen-u1x7e
2 tuần trước",Mình lên 7 thì Việt Nam cũng vô địch
"@nghiahiep456
2 tuần trước","Aaaaaa, Sớm Muộn Thì vươn lên vị trí số 2 về viu mùa này rồi, ae cố lên đẩy tiếp lên vị trí đầu nào."
"@uyenuyen739
2 tuần trước",Lâu lâu lại vào thăm bé yêu
"@trangthule6592
2 tuần trước",“Hành trình anh là cả đời để theo đuổi những vì sao rơi” nghe tình thế không biết
"@rkhpg
3 tuần trước",BEST HIT số 1 lòng tuii
"@VyNguyen-u1x7e
5 ngày trước","Năm mới chúc anh trai ,em xinh mã đáo thành công trong năm mới ,"
"@HồngMiêu-i6y6r
3 tuần trước","Cố gắng đẩy bé lên 10M sớm nhất nào mn, đây là Best Hit, không thể dưới chục triệu viu được."
"@litiSally
2 tuần trước",“Baby hỏi khi nào về?”
"@Kanji06-m3p
1 ngày trước",sớm muộn thì
"@QuangViet203
2 ngày trước","8h sáng đến 10h 30' tối là tổng tăng đc 120k viuuu nha mn ơi , cố lên nữa nha"
"@ttwuei.i
3 tuần trước",Ủa bài best hit nèkk kkk
"@TrâmThùy-n1f
5 ngày trước",Năm mới hạnh phúc nha các thuyền viên
"@hungchoia3143
2 tuần trước",Toi muốn trước concert bé Sớm phải lên 8M
"@huyngo6772
9 ngày trước",Lên tiếp nào cả nhà ơiii
"@honghanhnguyen8814
8 ngày trước",đỉnh vãi
"@VuLe-je2ey
2 tuần trước",Ngày nào cũng phải vào nghe
"@duyenls
7 ngày trước",và anh tin là sớm muộn thì
"@Thư-v7r
4 ngày trước","lamoon lamoon xinh đẹp, phải nhấn nhều like cho lamoon"
"@dyn_gyunu
10 ngày trước",hay đóe chịu được mấy chồn ơiiiiiii
"@QuocthanhSu
12 ngày trước",Ê mà bt cái sự thật của k.vũ mà tui khóc lun á
"@duyenls
2 tuần trước","ai cũng biết anh hit luôn trận này, chiến thắng thật áp đảo"
"@huyngo6772
8 ngày trước",Lên tiếp nàoooo
"@567edcvf
6 ngày trước",Rang lên sớm 9 tối nay tiễn nam cũ moi nguoi oi
"@huyngo6772
8 ngày trước",Lênnn
"@sundayne-g1d
6 ngày trước",Ghiền đoạn Chaisunlight
"@567edcvf
8 ngày trước",Len nao moi người sap tới 9 rồi có lên
"@linhthuy20-m6c
13 ngày trước",Hãy cố lên thêm 1 chút nữa thôi sắp 8M rồi
"@ýnguyễn-p1c
5 ngày trước",cuối tháng 12 rồi mọi ng ơi sang năm mới cho bé nó lên 8.8M nào
"@ýnguyễn-p1c
19 giờ trước",mọi ng ơi ccó lên được nữa không
"@jessivn156
9 ngày trước",lên nữa thôi các bạn ơi
"@LeQuyenNguyen-ir9gp
2 tuần trước",Sóm muộn thì...... Việt Nam vô địch
"@HungNguyen-yk9xq
8 ngày trước",Mọi ng ơi nhanh nào chậm quá
"@VuLe-je2ey
4 ngày trước",Đầu năm lên 9m luôn mn ơi
"@AnhMinh-hm5yy
2 tuần trước","Cũng nhiều nhiều r đó, bao giờ anh em SMT đi Vũng Tàu đây ah:)))))"
"@567edcvf
6 ngày trước",Hom nay len 88 nha mọi nguoi oi cuoi nam len 9 la vừa
"@567edcvf
5 ngày trước",Trươc khi don nam moi len89mai tron 9 la vừa rồi co lensap duoc rồi
"@LamAnh-t5w
12 ngày trước",Nay lên 8M cho nó ngọt ngào Noel nè
"@rkhpg
3 tuần trước",nghe đi nghe lại quài hỏng có chán luôn nèe
"@thuduocfreela_nuocmuavacutchim
5 ngày trước",PEAK ác
"@jessivn156
3 tuần trước","baby à, anh biết là sớm muộn gì mình cũng sẽ phải Best Hit thui kkk điều ước nhỏ nhoi mong sẽ thành hiện thực vào tối mai"
"@Thư-v7r
5 ngày trước",hay quá đội one piece ơi!
"@bidiendinamit4910
13 ngày trước",chị Lamoon xinh quá điiiiiiiiiiiiiiii
"@Lili-r7i1y
3 tuần trước","150k nữa là 6M, cố lên nào mọi người ơi. Đạt 6M trước thềm chúng kết nào!!!"
"@jessivn156
4 ngày trước",chúc mừng năm mới 2026 nhé mọi người ơi vẫn cùng nhau chăm em Sớm muộn thì lên 10M nhé hehe
"@mochidau5723
3 tuần trước",Còn 25k view nữa là 6 triệu view rồi cố lên tối nay nha
"@VyNguyen-u1x7e
5 ngày trước",Sớm năm mới 2026 mã đáo thành công nhà anh trai em xinh
"@had.darwin
3 tuần trước",yêu team 100k lộn xộn
"@nghiahiep456
2 tuần trước","Hú hú, đã 7.7M rồi, lên ngay trong đêm luôn, tiếp 7.8M nào lét go."
"@VyNguyen-u1x7e
5 ngày trước",Quay về đất liền đơn giao thừa tròn đi mọi người oi
"@sundayne-g1d
6 ngày trước",Cuốn nha nghe mãi không chán
"@ýnguyễn-p1c
3 tuần trước",ẻm được Best hit r mọi ng ơi
"@lytruc3388
12 ngày trước",8.1M ngày hôm nay nha các thuyền viên ơi quá đỉnhhhh
"@huyngo6772
9 ngày trước",Lên nào cả nhà ơiiii
"@duyenls
2 tuần trước",Đêm nay 7M2 luôn thôi cả nhà ơi
"@Taycothehaisaotroi
3 tuần trước","Bé Sớm là Bạch Nguyệt Quang của mùa 2 này, sao t lụy team 100k lộn xộn này quá đi, chúc bé Sớm đạt 10M nè."
"@VyNguyen-u1x7e
5 ngày trước",Anh em ơi có 1chut nữa thôi
"@ĐạtChí-v7i
2 tuần trước",Mục tiêu tới tết 10m view
"@hungchoia3143
3 tuần trước",6 trịu rồi yeeeeee
"@567edcvf
5 ngày trước",Anh trai say hi
"@mschoko7
2 tuần trước (đã chỉnh sửa)",Mõi người ơi tuần này cố cày hơn 7.2m v nha
"@huyenngoc-qy6bx
11 ngày trước",sắp 8trịu rồiii
"@HồngMiêu-i6y6r
3 tuần trước",Nghe nhiệt lên mọi người ơi
"@rkhpg
3 tuần trước","BEST HIT thẳng tiển, quá là hay òiiii"
"@ToanNguyen-rd5hm
8 ngày trước",thì ra 2 đoạn hook hay nhất trong bài này
"@VyNguyen-u1x7e
2 tuần trước",Sớm muộn thì rồi cũng tới nơi rồi
"@huyngo6772
10 ngày trước",Lênnn
"@UIA-l2q6j
2 tuần trước",Cục dàng của team 100k lộn xộn<3 cảm ơn đại gia đình đã yêu thương pé SỚM!!! Đẩy pé nó lên nữa thôi mn oiiii
"@rkhpg
3 tuần trước",bài Sớm Muộn Thì ver của ai cũng sáng bừng hết luôn á
"@ýnguyễn-p1c
3 tuần trước",mục tiêu bây giờ là 7M nha
"@haanhbui-qj5wq
3 tuần trước",Sắp 6 củ rồiiiiii
"@Zùy-ngaanni
2 tuần trước (đã chỉnh sửa)","Hôm qua còn mới thấy 6.8tr view ,giờ sáng nay 7tr"
"@duyenls
2 tuần trước",say hey hey hey hey
"@jessivn156
3 tuần trước","5M7 rồi, thừa thắng xông lên 5M8 liền kkk"
"@mochidau5723
3 tuần trước",68k view nữa là lên 6 triệu view rồi
"@oanhchuphuong8485
3 tuần trước","Lần nào nghe xong cũng khóc luôn á, sao có thể cook được con nhạc đỉnh nnay vậy"
"@dabone4128
2 tuần trước",road to 7M ae ơi
"@nghiahiep456
8 ngày trước",Lên 8.5M nào go go.
"@tienatpham3545
3 tuần trước",dính cứng ngắc đoạn solo của Jaysonlei
"@QuangViet203
10 ngày trước",Bài này quá đỉnh
"@BABYHOTTVofficial
3 tuần trước",6tr roii><
"@had.darwin
3 tuần trước",sớm muộn thì best hit nhéeeeee
"@HuyềnNguyễn-e6p8d
3 tuần trước",mê lắm lun nghe 100 lần k chán lun
"@nghiahiep456
11 ngày trước","Tối nay lên 8.1M nào mn, cố lên."
"@TuấnSangNguyễn-y6c
3 tuần trước",chúc mừng team Sớm muộn thì đạt giải the best hit anh trai say hi 2025
"@rkhpg
3 tuần trước",TOP 1 lòng tuii
"@huyngo6772
5 ngày trước",Lên tiếp nào cả nhà
"@DaiNghia-eq3cf
10 ngày trước",lamoom hát hay vãiiiiii
"@VyNguyen-u1x7e
2 tuần trước",Lên là lên là lên luôn
"@thacodung7397
5 ngày trước",cj lamoon kìa yêu quá đi
